id,playlist_id,title,main_artist,acousticness,danceability,energy,duration_ms,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_min
6BWOWBSalJEp7woRZSyiMb,37i9dQZF1DX1lVhptIYRda,Strange,Miranda Lambert,0.0551,0.723,0.633,211227.0,1.93e-05,6.0,0.0665,-6.982,1.0,0.0332,112.022,4.0,0.498,3.52045
6kCFt2ATuMIE5H9zVEJXei,37i9dQZF1DX1lVhptIYRda,That's What Tequila Does,Jason Aldean,0.224,0.522,0.801,189307.0,0.0,5.0,0.301,-5.424,1.0,0.1,155.928,3.0,0.491,3.155116666666667
3DUVwg2lfRKphwNtYE7S85,37i9dQZF1DX1lVhptIYRda,Girl On Fire,Kameron Marlowe,0.435,0.591,0.758,173011.0,0.0,2.0,0.179,-5.4,1.0,0.0719,82.008,4.0,0.412,2.8835166666666665
4tKtMWS8LZRvWhzuHKRIdr,37i9dQZF1DX1lVhptIYRda,I Can't Love You Anymore,Maren Morris,0.217,0.342,0.591,169307.0,0.0,2.0,0.16,-5.115,1.0,0.0452,175.673,4.0,0.399,2.8217833333333333
4aSRUXfKuBbmje0eXNukuL,37i9dQZF1DX1lVhptIYRda,It Matters To Her,Scotty McCreery,0.00528,0.516,0.752,171880.0,3.78e-05,7.0,0.251,-5.09,1.0,0.0333,105.007,4.0,0.482,2.8646666666666665
7trjNYF5ek7zX4GKSHQZbP,37i9dQZF1DX1lVhptIYRda,wait in the truck (feat. Lainey Wilson),HARDY,0.277,0.534,0.466,277660.0,0.0,6.0,0.0979,-6.98,1.0,0.0272,140.0,4.0,0.23,4.627666666666666
4oGCfTHN1hmXGy5mqmJVc3,37i9dQZF1DX1lVhptIYRda,Hate My Heart,Carrie Underwood,0.00958,0.524,0.923,183573.0,0.0,7.0,0.102,-3.53,1.0,0.085,149.972,4.0,0.318,3.05955
6AqwH2Y9FJwhUE2dCSkw1u,37i9dQZF1DX1lVhptIYRda,5 Foot 9,Tyler Hubbard,0.146,0.602,0.796,189780.0,0.0,5.0,0.125,-5.609,1.0,0.0465,106.005,4.0,0.53,3.163
5AihIu9yF3flkw1jFMyfwW,37i9dQZF1DX1lVhptIYRda,Human,Cody Johnson,0.176,0.4,0.647,221520.0,5.79e-05,2.0,0.11,-7.279,1.0,0.0337,84.08,4.0,0.274,3.692
25VQoiuyc0HkC5FQTj1a8G,37i9dQZF1DX1lVhptIYRda,Son Of A Sinner,Jelly Roll,0.0419,0.365,0.541,232093.0,2.25e-06,7.0,0.281,-7.489,1.0,0.0304,86.041,4.0,0.329,3.868216666666666
1jX9wlAgVkAl0fCZqkCI73,37i9dQZF1DX1lVhptIYRda,IF YOU GO DOWN (I'M GOIN' DOWN TOO),Kelsea Ballerini,0.454,0.676,0.856,166036.0,0.0,11.0,0.141,-4.35,1.0,0.0393,144.092,4.0,0.965,2.7672666666666665
57YkkgxAiusJPMtiSG3w3c,37i9dQZF1DX1lVhptIYRda,Doing Life With Me,Eric Church,0.73,0.646,0.598,195587.0,5.87e-06,3.0,0.118,-10.293,1.0,0.0425,80.993,4.0,0.606,3.259783333333333
0pnKcAh5binHOP9HexWwnZ,37i9dQZF1DX1lVhptIYRda,Dancin' In The Moonlight (feat. Lauren Alaina),Chris Lane,0.0196,0.589,0.829,199000.0,0.0,8.0,0.128,-4.861,0.0,0.0332,121.998,4.0,0.563,3.316666666666667
19Sf2YrUN9ohsdBk8BWJTF,37i9dQZF1DX1lVhptIYRda,I Wonder,Russell Dickerson,0.0933,0.373,0.845,206493.0,0.0,0.0,0.134,-3.748,1.0,0.0595,201.81,4.0,0.606,3.44155
6iai8D40xiwuktWrxcInt1,37i9dQZF1DX1lVhptIYRda,down home,Jimmie Allen,0.01,0.584,0.821,201733.0,0.0,9.0,0.196,-3.628,1.0,0.0305,146.0,4.0,0.571,3.362216666666667
4qbibbQ1yK0rPl0JUJS0bz,37i9dQZF1DX1lVhptIYRda,Every Night Every Morning,Maddie & Tae,0.00799,0.618,0.75,196890.0,0.0,7.0,0.141,-4.608,1.0,0.0287,123.885,4.0,0.619,3.2815
5Jwcv2Le3Klwgrgyqa12ZA,37i9dQZF1DX1lVhptIYRda,You Didn’t,Brett Young,0.0421,0.623,0.466,225813.0,1.45e-06,11.0,0.0996,-7.6,1.0,0.0265,81.98,3.0,0.272,3.76355
1vscizuuPwkwC1cc5N5KQV,37i9dQZF1DX1lVhptIYRda,Don't Come Lookin',Jackson Dean,0.0115,0.529,0.858,187957.0,2.91e-05,9.0,0.345,-6.015,1.0,0.0536,156.129,4.0,0.676,3.132616666666667
4cF4vuC7Ci29yhnbuoFRZx,37i9dQZF1DX1lVhptIYRda,On A Different Night,Josh Ross,0.0168,0.528,0.711,189278.0,0.0,1.0,0.13,-5.494,1.0,0.0326,157.99,4.0,0.0873,3.1546333333333334
5OLaVCAM2pqg7X9mAM2W8M,37i9dQZF1DX1lVhptIYRda,What He Didn't Do,Carly Pearce,0.257,0.628,0.632,191227.0,0.0,9.0,0.288,-5.932,1.0,0.0325,137.854,4.0,0.559,3.187116666666667
2xPV95cfbyusygMTxpa3SW,37i9dQZF1DX1lVhptIYRda,You,Dan + Shay,0.118,0.544,0.572,196253.0,0.0,0.0,0.234,-6.205,1.0,0.0319,169.885,4.0,0.52,3.2708833333333334
7ETjhPaIU4UmHOiimJBZz9,37i9dQZF1DX1lVhptIYRda,Your Heart Or Mine,Jon Pardi,0.0539,0.639,0.713,161200.0,0.0,5.0,0.102,-4.368,0.0,0.0337,86.1,4.0,0.717,2.6866666666666665
16Sdmdt7jpibASwEsO0s9j,37i9dQZF1DX1lVhptIYRda,Worth A Shot (feat. Dierks Bentley),Elle King,0.00481,0.554,0.809,211933.0,0.00156,0.0,0.111,-4.893,1.0,0.039,159.989,4.0,0.462,3.532216666666667
5JLf54f83nJrxD4IhFaLl7,37i9dQZF1DX1lVhptIYRda,Brown Eyes Baby,Keith Urban,0.0906,0.521,0.833,224985.0,3.13e-06,8.0,0.0647,-6.992,1.0,0.0313,141.944,4.0,0.581,3.74975
4232gJU5ljjFmKaPh0cKds,37i9dQZF1DX1lVhptIYRda,Never Til Now (feat. Brett Young),Ashley Cooke,0.75,0.382,0.408,173534.0,0.0,10.0,0.127,-7.552,1.0,0.0407,77.063,4.0,0.128,2.892233333333333
3knS4WXNNRBd3zkx2v78cx,37i9dQZF1DX1lVhptIYRda,No Body,Blake Shelton,0.0379,0.739,0.72,187640.0,0.00267,4.0,0.23,-6.695,1.0,0.026,102.997,4.0,0.892,3.127333333333333
1r2dzf8CUPxJWhmJQKbC8p,37i9dQZF1DX1lVhptIYRda,For What It’s Worth,BRELAND,0.0579,0.661,0.749,175213.0,0.0,1.0,0.0898,-4.851,1.0,0.0371,146.079,4.0,0.682,2.9202166666666667
6mDokQBBmkDhu7uDEFhyQ7,37i9dQZF1DX1lVhptIYRda,Try Losing One,Tyler Braden,0.546,0.455,0.4,219640.0,0.0,2.0,0.0971,-7.749,1.0,0.0293,139.828,4.0,0.103,3.6606666666666654
7xNYZeFtrB05pi9tc6lEeb,37i9dQZF1DX1lVhptIYRda,Pick Me Up,Gabby Barrett,0.0387,0.472,0.701,169440.0,0.0,2.0,0.107,-4.563,1.0,0.0369,79.805,4.0,0.515,2.824
4viFAHmivkYQKkwLvwKOgg,37i9dQZF1DX1lVhptIYRda,Water Under The Bridge,Sam Hunt,0.0697,0.635,0.866,169760.0,0.0,5.0,0.0955,-2.695,1.0,0.0473,133.889,4.0,0.853,2.829333333333333
2DvOwcQd7RB5IV7MdlwpvN,37i9dQZF1DX1lVhptIYRda,Damn You,Ella Langley,0.0508,0.58,0.881,183413.0,0.0,4.0,0.106,-3.004,1.0,0.042,76.989,4.0,0.384,3.0568833333333334
1pbUfl4W9KtQ5hNkT6RiXp,37i9dQZF1DX1lVhptIYRda,Out In The Middle,Zac Brown Band,0.0237,0.516,0.867,166301.0,0.0,1.0,0.106,-3.139,1.0,0.0328,166.031,4.0,0.615,2.7716833333333333
4iy69rTUn8cAY8Q8q9vfOw,37i9dQZF1DX1lVhptIYRda,Gold,Dierks Bentley,0.0482,0.674,0.873,167760.0,0.0,1.0,0.18,-4.256,1.0,0.0285,115.01,4.0,0.946,2.796
6Rpbzk2LC8xWZI93RyodAq,37i9dQZF1DX10zKzsJ2jva,Hey Mor,Ozuna,0.00302,0.901,0.589,196600.0,0.000237,1.0,0.0992,-6.713,0.0,0.289,98.002,4.0,0.399,3.276666666666667
5MxFWjuqQIsbNWbMdMdbli,37i9dQZF1DX10zKzsJ2jva,La Jumpa,Arcángel,0.298,0.713,0.703,255693.0,0.0,8.0,0.321,-5.769,1.0,0.194,123.06,4.0,0.576,4.26155
6WbAhuwE6fCOriBu5786X1,37i9dQZF1DX10zKzsJ2jva,CAIRO,KAROL G,0.472,0.951,0.692,201280.0,0.000182,5.0,0.0894,-4.038,0.0,0.312,115.047,4.0,0.431,3.3546666666666667
6G12ZafqofSq7YtrMqUm76,37i9dQZF1DX10zKzsJ2jva,Monotonía,Shakira,0.419,0.873,0.695,158805.0,1.23e-06,0.0,0.211,-4.207,0.0,0.0459,131.963,4.0,0.823,2.64675
54ELExv56KCAB4UP9cOCzC,37i9dQZF1DX10zKzsJ2jva,Gato de Noche,Ñengo Flow,0.169,0.892,0.662,227013.0,1.24e-06,8.0,0.363,-3.894,1.0,0.162,93.976,4.0,0.607,3.78355
5fhcuVxuBWfgNXGuyAtLmr,37i9dQZF1DX10zKzsJ2jva,Los Cachos,Piso 21,0.108,0.774,0.73,212304.0,0.0,0.0,0.194,-3.865,1.0,0.134,91.966,4.0,0.421,3.5384
0BJMkf1sQmY3TwcHapARZI,37i9dQZF1DX10zKzsJ2jva,RON COLA,Rauw Alejandro,0.417,0.739,0.682,186723.0,3.95e-05,9.0,0.105,-5.121,0.0,0.0972,94.048,4.0,0.476,3.11205
672zDo2nzWSoIIQ7zD5kuj,37i9dQZF1DX10zKzsJ2jva,La Pasamos CXBRXN,Feid,0.117,0.785,0.734,228640.0,1.13e-06,6.0,0.185,-4.686,1.0,0.0778,94.049,4.0,0.561,3.810666666666666
35ns1WEurw3MVlHJjHwNWQ,37i9dQZF1DX10zKzsJ2jva,La Máquina,Anuel AA,0.0308,0.799,0.775,296907.0,0.00526,11.0,0.309,-5.869,1.0,0.077,95.027,4.0,0.605,4.94845
1ga4PztXOIw1yBbdUt2X8v,37i9dQZF1DX10zKzsJ2jva,GATÚBELA,KAROL G,0.263,0.627,0.858,209160.0,0.0,11.0,0.21,-2.824,0.0,0.386,92.523,4.0,0.342,3.486
4EQOGfssbSpTlV6EZRtrSv,37i9dQZF1DX10zKzsJ2jva,ULALA (OOH LA LA),Myke Towers,0.0462,0.872,0.681,188009.0,1.38e-05,0.0,0.129,-4.348,0.0,0.11,96.986,4.0,0.481,3.1334833333333334
4Rjq1TZbF0bDstOs6SiI6J,37i9dQZF1DX10zKzsJ2jva,LACONE,Polimá Westcoast,0.263,0.798,0.718,260952.0,0.0,8.0,0.142,-6.237,0.0,0.0443,126.01,4.0,0.727,4.3492
2X8AGLwb9F0JzJ9zT27a22,37i9dQZF1DX10zKzsJ2jva,Éxtasis,Manuel Turizo,0.276,0.829,0.747,191607.0,0.0,7.0,0.339,-3.511,1.0,0.149,98.03,4.0,0.576,3.19345
31i56LZnwE6uSu3exoHjtB,37i9dQZF1DX10zKzsJ2jva,Neverita,Bad Bunny,0.0706,0.876,0.498,173119.0,0.0,10.0,0.143,-7.511,1.0,0.0478,122.016,4.0,0.428,2.8853166666666668
0Dl34Kegtc0y0m0oPhQfiI,37i9dQZF1DX10zKzsJ2jva,LA NENA DE ARGENTINA,Maria Becerra,0.0984,0.531,0.58,151988.0,0.000201,5.0,0.101,-4.688,0.0,0.188,169.865,4.0,0.887,2.533133333333333
7EyGZtJuOckQfMDJL1PPrH,37i9dQZF1DX10zKzsJ2jva,Por Deporte,Paulo Londra,0.102,0.711,0.711,169560.0,0.0,5.0,0.138,-6.243,1.0,0.406,173.945,4.0,0.663,2.826
6OzUIp8KjuwxJnCWkXp1uL,37i9dQZF1DX10zKzsJ2jva,Besos Moja2,Wisin & Yandel,0.0584,0.736,0.727,229065.0,1.91e-06,5.0,0.0976,-4.642,0.0,0.0571,94.048,4.0,0.644,3.81775
4ilZV1WNjL7IxwE81OnaRY,37i9dQZF1DX10zKzsJ2jva,Gatita,Bellakath,0.16,0.895,0.847,153063.0,0.223,7.0,0.338,-5.25,1.0,0.0519,101.006,4.0,0.735,2.55105
2TDyyEBasw10wu5Uh94bR1,37i9dQZF1DX10zKzsJ2jva,PUNTO 40,Rauw Alejandro,0.00127,0.873,0.826,190654.0,0.0361,0.0,0.311,-0.722,1.0,0.0876,106.972,4.0,0.201,3.177566666666667
4XqXNU8MwPHwbgZmNXmAdc,37i9dQZF1DX10zKzsJ2jva,Junio,Maluma,0.0999,0.85,0.756,168601.0,0.0,11.0,0.0873,-3.439,0.0,0.0407,120.024,4.0,0.896,2.810016666666667
0oBtwScT4B4BR5kZitNWd5,37i9dQZF1DX10zKzsJ2jva,Punto G,Quevedo,0.251,0.751,0.761,151325.0,0.000238,11.0,0.0991,-4.113,0.0,0.15,92.032,4.0,0.553,2.522083333333333
5ildQOEKmJuWGl2vRkFdYc,37i9dQZF1DX10zKzsJ2jva,DESPECHÁ,ROSALÍA,0.184,0.919,0.623,157018.0,1.63e-05,7.0,0.0609,-6.521,1.0,0.0992,130.037,4.0,0.775,2.616966666666667
5NxhMcHSVY3Z7ykWxZf3aj,37i9dQZF1DX10zKzsJ2jva,En La De Ella,Jhayco,0.0798,0.816,0.77,230653.0,0.0,1.0,0.118,-5.477,1.0,0.0538,96.99,4.0,0.671,3.8442166666666666
0rvbMTIWwMZaMC9UnubDPb,37i9dQZF1DX10zKzsJ2jva,DOMINGO DE BOTE,Mora,0.121,0.813,0.772,190745.0,0.0,0.0,0.0886,-4.921,1.0,0.117,119.99,4.0,0.443,3.1790833333333333
3fjN3y5x4hN53rykAN2LHQ,37i9dQZF1DX10zKzsJ2jva,cómo dormiste?,Rels B,0.238,0.627,0.429,112572.0,0.0,1.0,0.122,-8.255,1.0,0.234,126.426,5.0,0.565,1.8762
6M1qcLBhSBIDMmC9wprnLK,37i9dQZF1DX10zKzsJ2jva,Kaleidoscópica,Villano Antillano,0.0424,0.84,0.634,154627.0,0.000256,3.0,0.293,-7.464,0.0,0.12,95.02,4.0,0.504,2.5771166666666665
4SSbtLDkepeOHAckM1FCBP,37i9dQZF1DX10zKzsJ2jva,LOS APARATOS,El Alfa,0.0509,0.868,0.878,232843.0,0.00052,1.0,0.0857,-3.294,1.0,0.038,112.987,4.0,0.899,3.880716666666667
23Lyy7ZXRvzfgH4JtDkKrX,37i9dQZF1DX10zKzsJ2jva,No Se Va - En Vivo,Grupo Frontera,0.121,0.594,0.527,194019.0,0.0,0.0,0.234,-9.335,1.0,0.0335,172.712,4.0,0.692,3.23365
3kUq4sBcmxhnOtNysZ9yrp,37i9dQZF1DX10zKzsJ2jva,Feliz Cumpleaños Ferxxo,Feid,0.102,0.87,0.55,156400.0,0.0,5.0,0.293,-5.537,1.0,0.0722,95.019,4.0,0.566,2.6066666666666665
0kTMK4gNFfLXaTb62w1UaJ,37i9dQZF1DX10zKzsJ2jva,BABY OTAKU,Pablito Pesadilla,0.0492,0.835,0.747,176471.0,0.0,9.0,0.055,-4.65,1.0,0.083,102.003,4.0,0.432,2.941183333333333
2lmWwBLVJ2P0HX491zkYws,37i9dQZF1DX10zKzsJ2jva,Mbappe,Eladio Carrion,0.548,0.712,0.684,147692.0,0.0,7.0,0.168,-4.887,1.0,0.0512,130.038,4.0,0.513,2.461533333333333
7it0u6IGJQLRX9Q9q7vgOj,37i9dQZF1DX10zKzsJ2jva,Vapor,Wisin & Yandel,0.066,0.803,0.779,208895.0,2.23e-05,11.0,0.111,-4.449,0.0,0.0694,94.009,4.0,0.317,3.481583333333333
7iwJOi3hlMqZt6pj1sQOBj,37i9dQZF1DX10zKzsJ2jva,Vista Al Mar,Quevedo,0.803,0.759,0.561,180673.0,0.121,0.0,0.101,-5.643,0.0,0.131,104.915,4.0,0.491,3.011216666666667
4dLIAE3xbJLoiIBbKkZWJk,37i9dQZF1DX10zKzsJ2jva,Ojalá,The Rudeboyz,0.325,0.765,0.624,189080.0,0.0,7.0,0.104,-4.932,1.0,0.0929,92.984,4.0,0.277,3.151333333333333
5b1je14Oz92lpIlIMLieWw,37i9dQZF1DX10zKzsJ2jva,Viaje,Farruko,0.0357,0.705,0.799,303627.0,0.417,0.0,0.0643,-4.776,0.0,0.0347,122.018,4.0,0.658,5.06045
3Ne5uYDFzHEFYAPbaBMIck,37i9dQZF1DX10zKzsJ2jva,AUTOMÁTICO,Maria Becerra,0.0911,0.68,0.808,175317.0,2.23e-06,10.0,0.205,-3.854,0.0,0.224,176.131,4.0,0.868,2.92195
2hLXUbsOU9cDb9RFva9FYr,37i9dQZF1DX10zKzsJ2jva,MEMORIAS,Mora,0.389,0.771,0.707,228750.0,0.0,2.0,0.0745,-6.404,0.0,0.055,127.963,4.0,0.317,3.8125
7gwT3HGL84vF7bgtwL1N88,37i9dQZF1DX10zKzsJ2jva,Ojos Marrones,Lasso,0.0407,0.809,0.649,198520.0,0.0,8.0,0.145,-4.433,0.0,0.0416,120.014,4.0,0.72,3.308666666666667
57GWBz1UtT6iei1jrbkovI,37i9dQZF1DX10zKzsJ2jva,Inseparables,Yahritza Y Su Esencia,0.726,0.676,0.441,171724.0,0.0,3.0,0.0884,-6.929,1.0,0.0253,140.091,3.0,0.515,2.8620666666666668
1gYtMKmICjH8KQG3MheNJt,37i9dQZF1DX10zKzsJ2jva,El Último Beso,TINI,0.305,0.647,0.662,197647.0,0.0,10.0,0.359,-2.955,1.0,0.125,113.28,5.0,0.693,3.2941166666666666
5Eax0qFko2dh7Rl2lYs3bx,37i9dQZF1DX10zKzsJ2jva,Efecto,Bad Bunny,0.141,0.801,0.475,213061.0,1.73e-05,7.0,0.0639,-8.797,0.0,0.0516,98.047,4.0,0.234,3.5510166666666665
3qaHzxjNtFU7QiEuhGx70x,37i9dQZF1DX10zKzsJ2jva,Sin Fin,Romeo Santos,0.192,0.757,0.856,234667.0,0.0,0.0,0.065,-4.494,1.0,0.0605,127.993,4.0,0.764,3.9111166666666666
7d7aPD2oxuzjhOZnu4Dj23,37i9dQZF1DX10zKzsJ2jva,Mayor Que Usted,Natti Natasha,0.00762,0.625,0.839,233520.0,2.35e-05,6.0,0.464,-4.824,0.0,0.0927,184.08,4.0,0.771,3.892
5WEt9MiZPNmCbhu8GOR9Kk,37i9dQZF1DX10zKzsJ2jva,Qué Agonía,Yuridia,0.56,0.732,0.573,152923.0,9.34e-06,11.0,0.0543,-5.733,1.0,0.0237,97.502,4.0,0.882,2.5487166666666665
7kN7u1ZDOrNBKcEEGwGeDY,37i9dQZF1DX10zKzsJ2jva,Suelta,Jay Wheeler,0.628,0.859,0.553,243934.0,0.00011,9.0,0.109,-5.726,0.0,0.0456,122.048,4.0,0.338,4.065566666666666
3IAfUEeaXRX9s9UdKOJrFI,37i9dQZF1DX10zKzsJ2jva,Envolver,Anitta,0.152,0.812,0.736,193806.0,0.00254,4.0,0.0914,-5.421,0.0,0.0833,91.993,4.0,0.396,3.2301
1vlnbR9iKNLCAlEDNSBrxj,37i9dQZF1DX4JAvHpjipBk,Revolution,John Summit,0.00981,0.668,0.866,247405.0,0.451,0.0,0.107,-5.286,1.0,0.0426,129.999,4.0,0.281,4.1234166666666665
2caVKAWz7oM5Hw3LDWWVnQ,37i9dQZF1DX4JAvHpjipBk,CHAO BEBE,Ovy On The Drums,0.649,0.869,0.74,206499.0,7.95e-06,5.0,0.135,-4.699,0.0,0.108,117.949,4.0,0.598,3.44165
7ijipCHwLo0ZoABNxm2qp6,37i9dQZF1DX4JAvHpjipBk,First Of The Year,Cuco,0.574,0.537,0.58,170874.0,0.147,8.0,0.13,-9.327,1.0,0.0327,116.01,4.0,0.393,2.8479
0B6gI2Eupg8MigELBFHVA8,37i9dQZF1DX4JAvHpjipBk,2daside,redveil,0.0169,0.529,0.726,137707.0,0.0,5.0,0.418,-8.751,0.0,0.0612,133.571,4.0,0.546,2.2951166666666665
59cZhvYZEcKLrYwxCN7ovu,37i9dQZF1DX4JAvHpjipBk,Maya,Tobias Dray,0.808,0.413,0.257,207955.0,1.78e-05,7.0,0.145,-13.298,1.0,0.0358,117.605,4.0,0.0661,3.4659166666666668
1sAyfWbmgrT7HganHgLSYQ,37i9dQZF1DX4JAvHpjipBk,Picture,SLANDER,0.203,0.36,0.574,207273.0,0.0117,9.0,0.105,-6.557,0.0,0.0434,132.097,4.0,0.103,3.45455
7LpOv13UlQtTVbknzGGzQm,37i9dQZF1DX4JAvHpjipBk,Mi Vecindario,Fuerza Regida,0.531,0.701,0.785,172748.0,0.0,9.0,0.215,-3.825,0.0,0.0575,97.622,3.0,0.842,2.8791333333333333
6V6qKLDO7jSA4Vh6tDfScL,37i9dQZF1DX4JAvHpjipBk,#NeverDrinkingAgain,Wiz Khalifa,0.956,0.635,0.318,181333.0,0.719,7.0,0.11,-8.199,0.0,0.0609,179.923,4.0,0.558,3.0222166666666666
1SKHJqZR3rvW3JJWswjTbj,37i9dQZF1DX4JAvHpjipBk,Christmas In Toronto,Mariah the Scientist,0.194,0.471,0.452,239240.0,0.0,1.0,0.0845,-7.333,1.0,0.0489,114.583,4.0,0.0994,3.987333333333333
4hrhbBDsHsyPRlRmAhr0B7,37i9dQZF1DX4JAvHpjipBk,Guilty,Loren Gray,0.599,0.409,0.421,193833.0,2.49e-06,0.0,0.229,-7.308,1.0,0.0296,134.232,4.0,0.297,3.23055
3n6EREqKsbmZHelpBrvLIr,37i9dQZF1DX4JAvHpjipBk,200 Miles,Hojean,0.0481,0.507,0.739,156711.0,9.28e-05,9.0,0.291,-6.576,1.0,0.0292,87.918,4.0,0.381,2.61185
3zdVqrm2m3lo73s5BOSNvd,37i9dQZF1DX4JAvHpjipBk,Uncle Elroy,SahBabii,0.00142,0.452,0.832,192144.0,8.21e-05,0.0,0.536,-7.841,1.0,0.326,149.951,4.0,0.45,3.2024
5DKTM173OW6XpokjPqfMae,37i9dQZF1DX4JAvHpjipBk,BLACKOUT,Mora,0.321,0.66,0.659,183401.0,0.289,10.0,0.0966,-7.869,0.0,0.0967,126.974,4.0,0.166,3.0566833333333334
6DO4I0PxDLBX1tadzjFOjI,37i9dQZF1DX4JAvHpjipBk,Postcard - worktape,Corey Kent,0.0367,0.587,0.709,208707.0,0.000256,1.0,0.223,-6.611,1.0,0.037,145.994,4.0,0.427,3.47845
4Hl8wmrubcVKUVqC3OagaP,37i9dQZF1DX4JAvHpjipBk,BAD TIME GOOD TIME,Laura Marano,0.0494,0.758,0.693,194501.0,0.0,4.0,0.17,-5.105,1.0,0.0293,114.965,4.0,0.782,3.241683333333333
6TJyjEq0Y1pSnHosXLcU5d,37i9dQZF1DX4JAvHpjipBk,Tooth ache,Lucys,0.0397,0.661,0.254,146145.0,0.21,1.0,0.0789,-13.214,0.0,0.0345,80.713,4.0,0.375,2.43575
0I5ETO3rKcbvlFApCVVPqT,37i9dQZF1DX4JAvHpjipBk,2 Certified,Hit-Boy,0.255,0.736,0.849,201907.0,0.0,3.0,0.278,-4.084,0.0,0.17,144.01,4.0,0.648,3.3651166666666668
66vWfpNGNT4y6nPdW5WMtj,37i9dQZF1DX4JAvHpjipBk,Llamame Bebe,Pailita,0.232,0.808,0.688,258286.0,0.0,5.0,0.149,-6.78,1.0,0.106,105.034,4.0,0.351,4.304766666666667
5R0MkQyiFDPxOek0AmZJt8,37i9dQZF1DX4JAvHpjipBk,FWD (feat. Rudimental & House Gospel Choir),Marshall Jefferson,0.00589,0.811,0.803,181875.0,1.13e-05,11.0,0.313,-5.528,0.0,0.0551,128.005,4.0,0.824,3.03125
1ldziXsMfXPgE0Yb7jGivM,37i9dQZF1DX4JAvHpjipBk,You Know I'm No Good,The Haunt,0.0432,0.577,0.806,184973.0,4.1e-06,9.0,0.392,-1.973,1.0,0.0391,104.985,4.0,0.329,3.082883333333333
5DnCw5nWO9DnDIAhn96gx2,37i9dQZF1DX4JAvHpjipBk,Cautiously Optimistic,Meg Smith,0.737,0.501,0.415,145675.0,0.018,3.0,0.0872,-15.093,1.0,0.0885,152.057,4.0,0.104,2.4279166666666665
4MbYwevdqNChOv41PLp8bj,37i9dQZF1DX4JAvHpjipBk,Heaven on My Own,Hayden Everett,0.553,0.507,0.478,195948.0,0.0,2.0,0.123,-9.001,1.0,0.0473,82.069,4.0,0.26,3.2658
7qkX2mHStdrHVC2NFWqwpo,37i9dQZF1DX4JAvHpjipBk,The End,Elliot Greer,0.809,0.586,0.265,190217.0,0.00159,6.0,0.0908,-12.461,1.0,0.0328,122.844,4.0,0.348,3.1702833333333333
28jZf6qRHl8x0pBv0azAKk,37i9dQZF1DX4JAvHpjipBk,Mykonos Flow,Kid Ink,0.0625,0.703,0.758,149367.0,3.58e-05,7.0,0.209,-4.93,0.0,0.0349,92.029,4.0,0.633,2.48945
4okLa1YwLP17AN4l2horn3,37i9dQZF1DX4JAvHpjipBk,Time for Us,meija,0.574,0.487,0.618,206880.0,0.00419,2.0,0.342,-5.416,1.0,0.137,75.583,4.0,0.37,3.448
5JgcAYwVcuINiKTJOytDZs,37i9dQZF1DX4JAvHpjipBk,Jim Carrey,Billy Raffoul,0.686,0.662,0.453,203974.0,0.000672,3.0,0.145,-9.893,1.0,0.0256,104.019,4.0,0.25,3.399566666666667
7xY0orsr2RKRoFtyvz1eJM,37i9dQZF1DX4JAvHpjipBk,Oma,Lasso,0.762,0.638,0.342,198405.0,0.0,7.0,0.569,-6.59,1.0,0.0365,134.193,4.0,0.38,3.30675
4ODk3dsfaU05R0XZfUeECB,37i9dQZF1DX4JAvHpjipBk,Happy Birthday!,Stalking Gia,0.453,0.518,0.692,155935.0,0.0,7.0,0.0952,-5.998,1.0,0.0331,77.471,4.0,0.44,2.5989166666666668
7MXChMwOQfLuF5Ma5nFDaO,37i9dQZF1DX4JAvHpjipBk,Modest,mike.,0.384,0.573,0.693,181333.0,0.0,7.0,0.114,-8.16,1.0,0.0852,90.152,4.0,0.258,3.0222166666666666
5Ab46BxMyCvRecfIjH25rK,37i9dQZF1DX4JAvHpjipBk,room number,contradash,0.192,0.647,0.765,133540.0,0.0,11.0,0.0581,-7.26,0.0,0.0774,126.051,4.0,0.705,2.2256666666666667
0dupI7MHvlSXuIHH2YXWHC,37i9dQZF1DX4JAvHpjipBk,1000 Reasons,Caleb Hearn,0.776,0.641,0.3,154821.0,0.000204,11.0,0.125,-11.463,1.0,0.0804,171.774,4.0,0.445,2.58035
4Y5LCWJIbyX5lm5Y5nqhoN,37i9dQZF1DX4JAvHpjipBk,can't say goodbye,sammy rash,0.726,0.808,0.31,108484.0,0.0,7.0,0.136,-8.53,1.0,0.093,145.22,4.0,0.633,1.8080666666666667
5pvsvxV63g6DzG8so0Y27f,37i9dQZF1DX4JAvHpjipBk,WINGS,Johnny Vice,0.489,0.361,0.398,165512.0,0.000127,0.0,0.116,-12.656,0.0,0.0457,98.379,3.0,0.156,2.7585333333333333
7lGekZ5LUgr0qqlBbn5Cgh,37i9dQZF1DX4JAvHpjipBk,U A Fraud,ILOVEMAKONNEN,0.536,0.683,0.497,178390.0,0.000111,10.0,0.0844,-9.547,0.0,0.223,147.939,4.0,0.301,2.9731666666666667
5GntCT6sMSgeTUPgpNndIl,37i9dQZF1DX4JAvHpjipBk,Money 4 Dummies,Smoke DZA,0.298,0.469,0.667,161000.0,0.0,5.0,0.239,-9.992,0.0,0.453,76.24,4.0,0.795,2.683333333333333
